開催日,シティ年度,大会名,会場名,開催都道府県,大会カテゴリ,順位,獲得CSP,プレイヤーID,プレイヤー名,大会ID,詳細URL
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA秩父店,,オープン,1,100,0033914437,おいも,76173,https://www.pokemon-card.com/deck/confirm.html/deckID/L9ngHN-auCKW6-ggLgnn
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,9,15,0040424453,セレト,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/Dc84D8-ikWxuZ-88cYcx
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,9,15,0036091065,Soo,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/FfkkVk-bue8zL-kkkffF
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,9,15,0035901435,鳥の巣,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/ggn9Ln-C7HA8J-gHgNHg
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,9,15,0017962162,sfkswr,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/gQNLnN-n5jnBR-NngHnN
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,9,15,0004646561,O-K,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/HgngHn-UxIZEy-ngNQng
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,9,15,0001098536,かねごん,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/Mp3yUp-9KFn8n-yyXpX3
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,9,15,0000969004,ハバタクミギ,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/xDDDD8-2T5El9-8a8c8c
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,9,15,0000323064,かくかく,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/yM2XXp-nWIClb-yEppXp
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,5,25,0023641196,たい,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/c48DxY-cRu8JG-c8Yc8J
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,5,25,0011459572,カッパ,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/NgLPNH-gHDii9-nngg9g
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,5,25,0007930290,まったり,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/y32p2X-YHEJPC-MppyMp
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,5,25,0004971438,わり,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/kFfkfk-9LChd5-kFvVfv
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,3,50,0029652576,くろねこ,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/6Ngnng-PoOnxa-ninNng
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,3,50,0012527311,カッシュ,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/8c8Jxc-eLrTaz-GD8DxD
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,2,75,0021637188,あなゆき,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/vdwFFk-WwbWPN-fV5kfF
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,福福トレカ 秋葉原店,東京都,オープン,1,100,0012104570,ブロリーのお友達,76172,https://www.pokemon-card.com/deck/confirm.html/deckID/FFfVFk-dfFQmu-kkkVk5
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,5,25,0041014303,シマ,76171,https://www.pokemon-card.com/deck/confirm.html/deckID/YY8c8c-XCahPE-Dc4D8Y
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,5,25,0033416232,ヌオー,76171,https://www.pokemon-card.com/deck/confirm.html/deckID/x4DKD8-UaGkco-ccc4c8
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,5,25,0027112339,siro,76171,https://www.pokemon-card.com/deck/confirm.html/deckID/kvFffF-WcaLPR-FkFFk5
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,5,25,0002450180,みっきゃ,76171,https://www.pokemon-card.com/deck/confirm.html/deckID/yy2pSU-21g4pT-XMpXpy
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,3,50,0011099909,HATTON,76171,https://www.pokemon-card.com/deck/confirm.html/deckID/pSyXSp-ICDoJi-p2y3pp
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,3,50,0000595133,くーれ,76171,https://www.pokemon-card.com/deck/confirm.html/deckID/UXyyp2-Fc4YD8-yySpUp
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,2,75,0003712935,オレンジ,76171,https://www.pokemon-card.com/deck/confirm.html/deckID/aD8YY8-99ZZCK-c88c8D
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,ドラゴンスター神戸三宮店,,オープン,1,100,0003560891,ノッシー,76171,https://www.pokemon-card.com/deck/confirm.html/deckID/X2yXMy-eTurtj-p2Xypp
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Duel Stade Ganryu 高崎店,,オープン,5,25,0031997155,hwi,76170,https://www.pokemon-card.com/deck/confirm.html/deckID/ypMXyp-5kR7XX-p2XyMy
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Duel Stade Ganryu 高崎店,,オープン,5,25,0025059281,そうすけ,76170,https://www.pokemon-card.com/deck/confirm.html/deckID/ngQggn-buf0MR-H6nPNg
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Duel Stade Ganryu 高崎店,,オープン,5,25,0024785343,コータスん,76170,https://www.pokemon-card.com/deck/confirm.html/deckID/gngPPn-V11kCo-LgLLNN
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Duel Stade Ganryu 高崎店,,オープン,5,25,0003183599,ぱんたろー,76170,https://www.pokemon-card.com/deck/confirm.html/deckID/ggnggH-93SQjY-QNPngn
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Duel Stade Ganryu 高崎店,,オープン,3,50,0012206315,99,76170,https://www.pokemon-card.com/deck/confirm.html/deckID/nnNggg-Q0NmBd-nnnnNn
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Duel Stade Ganryu 高崎店,,オープン,3,50,0011715915,リョウスケ,76170,https://www.pokemon-card.com/deck/confirm.html/deckID/gnggHN-mXqq7E-NLNn6g
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Duel Stade Ganryu 高崎店,,オープン,2,75,0003807064,うにゅう,76170,https://www.pokemon-card.com/deck/confirm.html/deckID/2SMyXX-t5xdlE-RMXppy
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Duel Stade Ganryu 高崎店,,オープン,1,100,0006889371,わくい,76170,https://www.pokemon-card.com/deck/confirm.html/deckID/vkwFVk-RzwW7Q-kkFfFf
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,9,15,0038960196,SS(JP),76169,https://www.pokemon-card.com/deck/confirm.html/deckID/pypMXp-eCOdg2-ypUyyp
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,9,15,0036137314,みい,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/fwFFkf-Z7upo5-5ffkkF
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,9,15,0032910342,❥のべこ,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/nLnHQg-xpEKfE-9LggLN
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,9,15,0029940622,ラモス,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/ac8DJ8-FpjhN6-84x8cD
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,9,15,0029628546,ジュラカワ,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/LnngnL-0yDOv9-HLiNNN
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,9,15,0024959683,かみ,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/FvkFkw-3Mkywa-5wffkF
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,9,15,0006940504,のん,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/bF5fff-voIA9T-VkwFk1
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,9,15,0004590198,カブ,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/cY4c4c-QHQ7Og-Dc848D
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,5,25,0033031875,さつき,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/LnLg9g-VhS3aG-nnLNin
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,5,25,0018678550,ショウ,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/aKcx88-3hgNIa-Dc8x4D
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,5,25,0011918842,BASTER,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/D8YDK8-x5MaZ3-D8c8cK
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,5,25,0000051826,カケル,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/8cxYD8-gxkxbX-K88cD8
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,3,50,0002678339,Shun,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/FFkwfk-OWPOUW-5FbfFw
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,3,50,0000491958,169,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/HgL9Ln-FqJcDU-gHnNgn
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,2,75,0005711217,もじばけ,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/ngg9HN-rHBgV8-ngNNHH
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,Wonder GOO いわき鹿島店,,オープン,1,100,0033035251,Na,76169,https://www.pokemon-card.com/deck/confirm.html/deckID/LnniHn-9PbymA-nLNnNg
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,カード＆ホビーショップ ドラグーン住吉,,オープン,5,25,0012494460,きんいろ,76168,https://www.pokemon-card.com/deck/confirm.html/deckID/Fk5VfF-VNJ1X8-kF5VFV
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,カード＆ホビーショップ ドラグーン住吉,,オープン,5,25,0002948610,ツバキ,76168,https://www.pokemon-card.com/deck/confirm.html/deckID/5vFvkf-Sov02d-kF5fFF
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,カード＆ホビーショップ ドラグーン住吉,,オープン,5,25,0001720886,はら,76168,https://www.pokemon-card.com/deck/confirm.html/deckID/MpRyRp-ROPpnD-Xp2XXy
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,カード＆ホビーショップ ドラグーン住吉,,オープン,5,25,0000469267,あおち,76168,https://www.pokemon-card.com/deck/confirm.html/deckID/NNHngn-i1Q8xY-HgngNn
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,カード＆ホビーショップ ドラグーン住吉,,オープン,3,50,0035303958,ぴちゅ,76168,https://www.pokemon-card.com/deck/confirm.html/deckID/cc4a8D-6XQQa9-Y88G8D
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,カード＆ホビーショップ ドラグーン住吉,,オープン,3,50,0007810736,みやゆう,76168,https://www.pokemon-card.com/deck/confirm.html/deckID/nnHnNL-J82LzJ-ggNgHH
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,カード＆ホビーショップ ドラグーン住吉,,オープン,2,75,0014316386,きりみ,76168,https://www.pokemon-card.com/deck/confirm.html/deckID/FFkffV-4VlzHE-kVfF5F
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,カード＆ホビーショップ ドラグーン住吉,,オープン,1,100,0004437941,rain,76168,https://www.pokemon-card.com/deck/confirm.html/deckID/XyyXyp-uLnvxS-Xpyy2p
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,9,15,0036428047,田島ひかる,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/8xDDc8-6vbz8S-cxY8x8
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,9,15,0036192595,フジ,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/cc84KD-PqoeBa-8c8ccD
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,9,15,0035407267,れべる,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/48DcaK-Ti3REG-Dcc84c
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,9,15,0030872707,きくまる,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/yXyXpE-FjDKke-yypXyy
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,9,15,0015039109,れじぃ,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/cKcDD4-P6lLzz-D8ccY8
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,9,15,0012893362,もっくん,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/fkF1F5-G9w1l8-fF5kFk
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,9,15,0004260316,たこす,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/c8Jc8c-qQZFRa-Y4c4aD
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,9,15,0003735356,dask,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/YDcD8G-UcznzT-DcGc48
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,5,25,0030940400,しょーたいむ,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/gNnQNn-TJ4736-nngLnL
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,5,25,0029831395,たまねギ,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/gHLLnn-XNybor-QgiLnN
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,5,25,0017523750,ジョシュア,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/88DD84-vG7evL-xcDx8c
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,5,25,0000572374,あにま,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/F5fkk5-GDwi33-Fk5vff
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,3,50,0036453539,56O,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/p2XMyy-LDmvqC-Myyppp
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,3,50,0011726502,いくらどん,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/cDDYYc-BCk3hZ-x888Dx
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,2,75,0012283769,Gracia/くらげ,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/Rppyyp-rlqiRZ-p2ypXy
2023-02-04,2023,シティリーグ2023 シーズン3 オープンリーグ,宝島 多治見店,,オープン,1,100,0001272271,ケイ,76167,https://www.pokemon-card.com/deck/confirm.html/deckID/FfVkkk-vpittt-ffFFkV
2023-01-15,2023,シティリーグ2023 シーズン2 オープンリーグ,カードショップ楓,,オープン,5,25,0037039833,ケースケ,46605,https://www.pokemon-card.com/deck/confirm.html/deckID/gLnHLN-T0EL8G-gL9LHN
2023-01-15,2023,シティリーグ2023 シーズン2 オープンリーグ,カードショップ楓,,オープン,5,25,0036045727,ときと,46605,https://www.pokemon-card.com/deck/confirm.html/deckID/VvkffV-GGt4qQ-bFVFFk
2023-01-15,2023,シティリーグ2023 シーズン2 オープンリーグ,カードショップ楓,,オープン,5,25,0035783512,ひでちゃん,46605,https://www.pokemon-card.com/deck/confirm.html/deckID/VVvFfF-ocBfhe-V5kkfF
